_id,abstract,blog,author,document_type,filename,headline,keywords,lead_paragraph,multimedia,news_desk,,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,formatted_pub_date,hed_main,type,annotation,anno_title
5ca0a00249f0eacbf1f0ceb1,"Researchers report that two widely used vaccines can make children run fevers that in rare cases may cause seizures, but that seizures do not lead to lasting problems; findings come in largest study ever done on side effects of vaccination, and against backdrop of recurring fears, in United States and abroad, that rare fever-related seizures may be linked to later autism and developmental problems; study concludes that such fears are unfounded; study is published in The New England Journal of Medicine; two vaccines studied were one given to prevent diphtheria, tetanus and pertussis (DTP) and one to prevent measles, mumps and rubella (MMR) (M)",{},"{'original': 'By Philip J. Hilts', 'person': [{'firstname': 'Philip', 'middlename': 'J.', 'lastname': 'Hilts', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20010101_0.json,"{'main': 'Study Clears Two Vaccines Of Any Long-Lasting Harm', 'kicker': None, 'content_kicker': None, 'print_headline': 'Study Clears Two Vaccines Of Any Long-Lasting Harm', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'New England Journal of Medicine', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ACCIDENTS AND SAFETY', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Autism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Seizures (Medical)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Fever', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 7, 'major': 'N'}]","Although two widely used vaccines can make children run fevers that in rare cases may cause seizures, the seizures do not lead to lasting problems, researchers are reporting today in the largest study ever done on the side effects of vaccination.",[],National Desk,,2001-08-30T05:00:00+0000,U.S.,"Researchers report that two widely used vaccines can make children run fevers that in rare cases may cause seizures, but that seizures do not lead to lasting problems; findings come in largest study ever done on side effects of vaccination, and ag...",The New York Times,,News,nyt://article/637a1c21-56cb-586e-b43a-941864e3b757,https://www.nytimes.com/2001/08/30/us/study-clears-two-vaccines-of-any-long-lasting-harm.html,844,2001/08/30,Study Clears Two Vaccines Of Any Long-Lasting Harm,article,,
5ca09c5449f0eacbf1efa1d4,"A large study of two vaccines has shown they do not cause autism or other developmental disorders. The vaccines are standard: one prevents diphtheria, tetanus and whooping cough, and the other measles, mumps and German measles. The study, financed by the Centers for Disease Control, found that the vaccines could cause fevers, and seizures in rare cases. But the children who had the vaccine-induced seizures did not go on to have a higher rate of neurological problems. Groups worried that vaccines cause such problems, however, said more study was needed.   Philip J. Hilts    ",{},"{'original': 'By Philip J. Hilts', 'person': [{'firstname': 'Philip', 'middlename': 'J.', 'lastname': 'Hilts', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20010101_0.json,"{'main': 'Aug. 26-Sept. 1; No Autism Link to Vaccines', 'kicker': None, 'content_kicker': None, 'print_headline': 'Aug. 26-Sept. 1; No Autism Link to Vaccines', 'name': None, 'seo': None, 'sub': None}",[],"A large study of two vaccines has shown they do not cause autism or other developmental disorders. The vaccines are standard: one prevents diphtheria, tetanus and whooping cough, and the other measles, mumps and German measles. The study, financed by the Centers for Disease Control, found that the vaccines could cause fevers, and seizures in rare cases. But the children who had the vaccine-induced seizures did not go on to have a higher rate of neurological problems. Groups worried that vaccines cause such problems, however, said more study was needed. Philip J. Hilts",[],Week in Review Desk,,2001-09-02T05:00:00+0000,Week in Review,,The New York Times,,News,nyt://article/fb2a4b16-3101-5fd6-9e8f-43b5ed065d16,https://www.nytimes.com/2001/09/02/weekinreview/aug-26-sept-1-no-autism-link-to-vaccines.html,95,2001/09/02,Aug. 26-Sept. 1; No Autism Link to Vaccines,article,,
5ca09f0349f0eacbf1f07e05,The Last Surplus,{},"{'original': 'By', 'person': [], 'organization': None}",article,nyt_vaccine_autism/v2/date_20010101_0.json,"{'main': 'Week in Review: Aug 26-Sept. 1', 'kicker': None, 'content_kicker': None, 'print_headline': 'Week in Review: Aug 26-Sept. 1', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'SOCIAL SECURITY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Debating', 'rank': 4, 'major': 'N'}]",The Last Surplus,[],Week In Review,,2001-09-02T05:00:00+0000,Week in Review,The Last Surplus,The New York Times,,News,nyt://article/924a57be-5305-5725-8b58-4507c16f3cd2,https://www.nytimes.com/2001/09/02/weekinreview/week-in-review-aug-26sept-1.html,1292,2001/09/02,Week in Review: Aug 26-Sept. 1,,,
5ca09e3349f0eacbf1f037fe,"Report by panel of medical experts at Institute of Medicine says there is no evidence that thimerosal, mercury-containing preservative formerly used in childhood vaccines, poses significant threat to developing brain but warns drug and vaccine manufacturers should redouble efforts to remove mercury from all products used by children and pregnant women; says even though there is not enough evidence to either prove or disprove link between mercury in older vaccines and abnormal brain development, such link is 'biologically plausible' (M)",{},"{'original': 'By Sandra Blakeslee', 'person': [{'firstname': 'Sandra', 'middlename': None, 'lastname': 'Blakeslee', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20010101_0.json,"{'main': 'Panel Cautions Against Mercury Preservative', 'kicker': None, 'content_kicker': None, 'print_headline': 'Panel Cautions Against Mercury Preservative', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Institute of Medicine', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Pregnancy and Obstetrics', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mercury (Metal)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'THIMEROSAL (PRESERVATIVE)', 'rank': 8, 'major': 'N'}]","There is no evidence that thimerosal, a mercury-containing preservative formerly used in childhood vaccines, poses a significant threat to the developing brain, a panel of medical experts said yesterday.",[],National Desk,,2001-10-02T05:00:00+0000,U.S.,"Report by panel of medical experts at Institute of Medicine says there is no evidence that thimerosal, mercury-containing preservative formerly used in childhood vaccines, poses significant threat to developing brain but warns drug and vaccine man...",The New York Times,,News,nyt://article/cbb8a47a-57bd-5ffa-a667-df31e6a37e32,https://www.nytimes.com/2001/10/02/us/panel-cautions-against-mercury-preservative.html,758,2001/10/02,Panel Cautions Against Mercury Preservative,article,,
5ca03cb049f0eacbf1ccd2bf,The British government is struggling to quell fears about a common childhood vaccine that increasing numbers of parents believe may be linked to autism.,{},"{'original': 'By Sarah Lyall', 'person': [{'firstname': 'Sarah', 'middlename': None, 'lastname': 'Lyall', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_2.json,"{'main': 'Britain Tries to Quell Fear Over Vaccine for Children', 'kicker': None, 'content_kicker': None, 'print_headline': 'Britain Tries to Quell Fear Over Vaccine for Children', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'LONDON', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Institute of Medicine', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Blair, Tony', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunizations', 'rank': 5, 'major': 'N'}]"," LONDON, Feb. 7 — The British government is struggling to quell fears about a common childhood vaccine that increasing numbers of parents believe may be linked to autism, despite strong official assurances to the contrary. ",[],International,,2002-02-10T05:00:00+0000,World,The British government is struggling to quell fears about a common childhood vaccine that increasing numbers of parents believe may be linked to autism.,The New York Times,Europe,News,nyt://article/48016b3e-5751-5c7d-8a26-799c9b90ab95,https://www.nytimes.com/2002/02/10/international/europe/britain-tries-to-quell-fear-over-vaccine-for-children.html,766,2002/02/10,Britain Tries to Quell Fear Over Vaccine for Children,,,
5ca03bd349f0eacbf1cc840b,"British government struggles to quell fears about common childhood vaccine that increasing numbers of parents believe may be linked to autism, despite strong official assurances to contrary; government says so-called MMR vaccine, administered in two doses, is perfectly safe; vaccine has mostly wiped out three potentially deadly diseases, measles, mumps and rubella; Prime Min Tony Blair is under pressure from press and parents' groups to say whether his 20-month-old son, Leo, has had vaccine; Blair strongly implies that child has been or will be inoculated; growing numbers of parents decide not to allow their children to be inoculated, citing anecdotal evidence from parents of autistic children as well as several studies that suggest links between MMR and autism; meanwhile, measles has been diagnosed in 11 children in London, where only 75 percent of eligible toddlers have been immunized as opposed to 90.5 percent in United States (M)",{},"{'original': 'By Sarah Lyall', 'person': [{'firstname': 'Sarah', 'middlename': None, 'lastname': 'Lyall', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_1.json,"{'main': 'Britain Tries To Quell Fear Over Vaccine For Children', 'kicker': None, 'content_kicker': None, 'print_headline': 'Britain Tries To Quell Fear Over Vaccine For Children', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'LONDON (ENG)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Blair, Tony', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Blair, Leo', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Autism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'German Measles (Rubella)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mumps', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Measles', 'rank': 9, 'major': 'N'}]","The British government is struggling to quell fears about a common childhood vaccine that increasing numbers of parents believe may be linked to autism, despite strong official assurances to the contrary.",[],Foreign Desk,,2002-02-11T05:00:00+0000,World,"British government struggles to quell fears about common childhood vaccine that increasing numbers of parents believe may be linked to autism, despite strong official assurances to contrary; government says so-called MMR vaccine, administered in t...",The New York Times,,News,nyt://article/032db809-9f21-581f-98ea-8436796c743d,https://www.nytimes.com/2002/02/11/world/britain-tries-to-quell-fear-over-vaccine-for-children.html,768,2002/02/11,Britain Tries To Quell Fear Over Vaccine For Children,article,,
5ca03e6649f0eacbf1cd6617,MIDDLE EAST.,{},"{'original': None, 'person': [], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_2.json,"{'main': 'World Briefing', 'kicker': None, 'content_kicker': None, 'print_headline': 'World Briefing', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'REUTERS', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Galanternick, Mery', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Customs (Tariff)', 'rank': 7, 'major': 'N'}]",MIDDLE EAST,[],International,,2002-02-15T05:00:00+0000,World,MIDDLE EAST.,The New York Times,,News,nyt://article/b212f365-57b4-505b-b967-bd846860a237,https://www.nytimes.com/2002/02/15/international/world-briefing.html,976,2002/02/15,World Briefing,,,
5ca03af849f0eacbf1cc3751,"Independent committee of Institute of Medicine seemingly discounts growing fears that vaccines may harm babies' immune systems; says childhood shots do not increase risk of several immune-related disorders; new report, third in series of nine, says there is no reason for federal health officials to change current immunization schedule, which calls for infants to receive as many as 15 shots in first six months of life; panel does call for further study (M)",{},"{'original': 'By Sheryl Gay Stolberg', 'person': [{'firstname': 'Sheryl', 'middlename': 'Gay', 'lastname': 'Stolberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_2.json,"{'main': 'Panel Discounts Some Fears Over Vaccinations for Babies', 'kicker': None, 'content_kicker': None, 'print_headline': 'Panel Discounts Some Fears Over Vaccinations for Babies', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Institute of Medicine', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}]","Amid growing fears that vaccines may harm babies' immune systems, an independent panel of experts said today that childhood shots did not increase the risk of juvenile diabetes, a disease associated with immune system dysfunction, or certain serious infections like meningitis.",[],National Desk,,2002-02-21T05:00:00+0000,U.S.,"Independent committee of Institute of Medicine seemingly discounts growing fears that vaccines may harm babies' immune systems; says childhood shots do not increase risk of several immune-related disorders; new report, third in series of nine, say...",The New York Times,,News,nyt://article/7387f3e5-3d7c-5c46-ac27-36655cc8af47,https://www.nytimes.com/2002/02/21/us/panel-discounts-some-fears-over-vaccinations-for-babies.html,693,2002/02/21,Panel Discounts Some Fears Over Vaccinations for Babies,article,,
5ca03adf49f0eacbf1cc2e1f,Article on shortage of American-made vaccines against childhood diseases and impact it is having on pediatricians and parents of children who need them; General Accounting Office is studying why shortages occur and how to prevent them in future; photos (M),{},"{'original': 'By Leslie Berger', 'person': [{'firstname': 'Leslie', 'middlename': None, 'lastname': 'Berger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_2.json,"{'main': 'Experts Searching for Ways to Fill the Vaccine Gap', 'kicker': None, 'content_kicker': None, 'print_headline': 'Experts Searching for Ways to Fill the Vaccine Gap', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Shortages', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 3, 'major': 'N'}]","Within blocks of Dr. Max Van Gilder's bustling pediatric office near Central Park in Manhattan, patients and their parents can readily find bubble bath from France, chocolates from Belgium and fresh melon from South America. But for months now, Dr. Van Gilder's youngest patients have had to wait for their shots against diseases like measles and diphtheria and to come back to his office once they were available.",[],Health & Fitness,,2002-06-04T05:00:00+0000,Health,Article on shortage of American-made vaccines against childhood diseases and impact it is having on pediatricians and parents of children who need them; General Accounting Office is studying why shortages occur and how to prevent them in future; p...,The New York Times,,News,nyt://article/15d6aad6-a98a-5914-83c0-23cb3dbf0b88,https://www.nytimes.com/2002/06/04/health/experts-searching-for-ways-to-fill-the-vaccine-gap.html,1382,2002/06/04,Experts Searching for Ways to Fill the Vaccine Gap,article,,
5ca03cbe49f0eacbf1ccd7eb,"Authors of California study say they cannot explain reasons for what they call epidemic of childhood autism in state; mysterious brain disorder affects person's ability to form relationships and to behave normally in everyday life; study discounts genetics, birth injuries and childhood immunizations as factors in tripling of autism cases from 1987 to 1998; Dr Catherine Lord, leading authority on autism, says it is unclear whether California findings apply to other states; federal Centers for Disease Control and Prevention is working in 13 states to look at apparent increase in autism cases; there is no reliable count nationwide so far, since criteria and reporting practices vary from state to state; graph (M)",{},"{'original': 'By Sandra Blakeslee', 'person': [{'firstname': 'Sandra', 'middlename': None, 'lastname': 'Blakeslee', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_0.json,"{'main': 'INCREASE IN AUTISM BAFFLES SCIENTISTS', 'kicker': None, 'content_kicker': None, 'print_headline': 'INCREASE IN AUTISM BAFFLES SCIENTISTS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Lord, Catherine', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Autism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 4, 'major': 'N'}]","Trying to account for a drastic rise in childhood autism in recent years, a California study has found that it cannot be explained away by statistical anomalies or by a growing public awareness that might have led more parents to report the disorder.",[],National Desk,,2002-10-18T05:00:00+0000,U.S.,Authors of California study say they cannot explain reasons for what they call epidemic of childhood autism in state; mysterious brain disorder affects person's ability to form relationships and to behave normally in everyday life; study discounts...,The New York Times,,News,nyt://article/590a7ad0-f3b5-5c10-b714-40539d70d4de,https://www.nytimes.com/2002/10/18/us/increase-in-autism-baffles-scientists.html,1045,2002/10/18,INCREASE IN AUTISM BAFFLES SCIENTISTS,article,,
5ca03a5a49f0eacbf1cc018b,"Editorial on shocking report suggesting that large rise in childhood autism in California over last 15 years is true epidemic, not statistical mirage; notes surprising lack of data about prevalence of relatively rare brain disorder and speculation that enviromental factors may trigger autism in people with susceptible genes",{},"{'original': None, 'person': [], 'organization': None}",article,nyt_vaccine_autism/v2/date_20020101_0.json,"{'main': 'A Mysterious Upsurge in Autism', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Mysterious Upsurge in Autism', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'University of California', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Autism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}]","A shocking report from California last week suggested that a large increase in childhood autism in that state over the last 15 years is a true epidemic, not a statistical mirage inflated by artificial factors. If that judgment holds up after further analysis and research, it raises disturbing questions about just why this brain-distorting disease is on the rise and what can be done about it.",[],Editorial Desk,,2002-10-20T05:00:00+0000,Opinion,"Editorial on shocking report suggesting that large rise in childhood autism in California over last 15 years is true epidemic, not statistical mirage; notes surprising lack of data about prevalence of relatively rare brain disorder and speculation...",The New York Times,,Editorial,nyt://article/c0613fd8-5897-5c16-ad6d-e5543b2b31ec,https://www.nytimes.com/2002/10/20/opinion/a-mysterious-upsurge-in-autism.html,439,2002/10/20,A Mysterious Upsurge in Autism,article,,
